Rank,Platform,Year,Genre,Publisher,Global_Sales
7302,0.78,2006.0,0.45,0.52,0.22
7303,0.84,1993.0,0.53,0.27,0.22
7304,0.72,2010.0,0.45,0.75,0.22
7305,0.15,2015.0,0.53,0.27,0.22
7306,0.58,2002.0,0.19,0.5,0.22
7307,0.78,2012.0,0.45,0.27,0.22
7308,0.27,2003.0,0.62,0.22,0.22
7309,0.24,2012.0,0.53,0.27,0.22
7310,0.38,2008.0,0.53,0.16,0.22
7311,0.83,2015.0,0.59,0.08,0.22
7312,0.38,2008.0,0.62,0.11,0.22
7313,0.66,2014.0,0.62,0.62,0.22
7314,0.61,2000.0,0.57,0.34,0.21
7315,0.58,2001.0,0.57,0.48,0.21
7316,0.72,2008.0,0.19,0.17,0.21
7317,0.61,2001.0,0.57,0.24,0.21
7318,0.24,2006.0,0.62,0.19,0.21
7319,0.7,2010.0,0.47,2.54,0.21
7321,0.58,2004.0,0.59,0.52,0.21
7322,0.61,1996.0,0.94,0.17,0.21
7323,0.72,2011.0,0.47,0.89,0.21
7324,0.36,2005.0,0.47,0.27,0.21
7325,0.58,2004.0,0.59,0.5,0.21
7326,0.24,2005.0,0.57,0.89,0.21
7327,0.58,2009.0,0.53,0.52,0.21
7328,0.19,1997.0,0.57,0.43,0.21
7329,0.49,2011.0,0.53,0.75,0.21
7330,0.7,2007.0,0.62,0.62,0.21
7331,0.19,1997.0,0.62,0.07,0.21
7332,0.38,2007.0,0.57,0.27,0.21
7333,0.58,2002.0,0.53,0.24,0.21
7334,0.19,1997.0,0.19,0.17,0.21
7335,0.7,2010.0,0.47,0.13,0.21
7336,0.7,2008.0,0.57,0.43,0.21
7337,0.7,2011.0,0.53,0.34,0.21
7338,0.15,2013.0,0.53,0.14,0.21
7339,0.58,2008.0,0.59,0.66,0.21
7340,0.78,2006.0,0.57,0.97,0.21
7341,0.66,2014.0,0.53,0.75,0.21
7342,0.78,2011.0,0.57,0.75,0.21
7343,0.36,2006.0,0.19,0.48,0.21
7344,0.61,1999.0,0.53,0.82,0.21
7345,0.24,2010.0,0.53,0.48,0.21
7346,0.72,2008.0,0.59,0.48,0.21
7347,0.58,2000.0,0.59,0.22,0.21
7348,0.49,2012.0,0.45,0.34,0.21
7349,0.58,2004.0,0.62,0.52,0.21
7350,0.78,2007.0,0.57,0.82,0.21
7351,0.58,2006.0,0.47,0.28,0.21
7352,0.39,2002.0,0.79,0.23,0.21
7353,0.58,,0.53,,0.21
7354,0.31,2003.0,0.53,0.53,0.21
7355,0.72,2010.0,0.53,0.27,0.21
7356,0.58,2002.0,0.26,0.52,0.21
7357,0.38,2005.0,0.57,0.75,0.21
7358,0.72,2011.0,0.94,0.48,0.21
7359,0.78,2009.0,0.57,0.97,0.21
7360,0.31,2002.0,0.79,0.77,0.21
7361,0.78,2009.0,0.19,0.55,0.21
7362,0.78,2009.0,0.79,0.48,0.21
7363,0.7,2008.0,0.53,0.48,0.21
7364,0.31,2005.0,0.57,0.97,0.21
7365,0.31,2004.0,0.53,0.75,0.21
7366,0.58,2005.0,0.47,0.97,0.21
7367,0.78,2010.0,0.53,0.21,0.21
7368,0.58,2004.0,0.79,0.34,0.21
7369,0.24,2005.0,0.57,0.82,0.21
7370,0.72,2014.0,0.59,0.31,0.21
7371,0.73,,0.53,0.75,0.21
7372,0.73,,0.42,0.21,0.21
7373,0.73,1981.0,0.57,0.43,0.21
7374,0.7,2011.0,0.47,0.17,0.21
7375,0.38,2011.0,0.26,0.34,0.21
7376,0.78,2015.0,0.53,0.34,0.21
7377,0.78,2010.0,0.47,0.82,0.21
7378,0.72,2009.0,0.53,0.82,0.21
7379,0.78,2007.0,0.47,0.52,0.21
7380,0.58,2004.0,0.53,0.53,0.21
7381,0.58,2001.0,0.79,0.82,0.21
7382,0.58,2005.0,0.94,0.27,0.21
7383,0.36,2003.0,0.53,0.28,0.21
7384,0.31,,0.79,0.17,0.21
7385,0.61,1996.0,0.19,0.18,0.21
7386,0.83,2014.0,0.53,0.75,0.21
7387,0.84,1995.0,0.53,0.27,0.21
7388,0.7,2009.0,0.19,0.23,0.21
7389,0.49,2014.0,0.53,0.19,0.21
7390,0.24,2009.0,0.53,0.48,0.21
7391,0.38,2008.0,0.53,0.55,0.21
7392,0.72,2011.0,0.57,0.16,0.21
7393,0.61,2000.0,0.53,0.35,0.21
7394,0.7,2009.0,0.57,0.07,0.21
7395,0.31,2005.0,0.79,0.52,0.21
7396,0.7,2011.0,0.57,0.75,0.21
7397,0.24,2005.0,0.19,0.52,0.21
7398,0.78,2009.0,0.57,0.12,0.21
7399,0.58,2005.0,0.26,0.62,0.21
7400,0.58,2003.0,0.94,0.53,0.21
7401,0.36,2003.0,0.94,0.48,0.21
7402,0.7,2010.0,0.47,0.27,0.21
7403,0.38,2009.0,0.53,0.15,0.21
7404,0.24,2010.0,0.57,0.89,0.21
7405,0.58,2002.0,0.62,0.48,0.21
7406,0.61,2002.0,0.94,0.23,0.21
7407,0.58,2001.0,0.19,0.34,0.21
7408,0.24,,0.26,0.43,0.21
7409,0.31,2003.0,0.57,0.24,0.21
7410,0.57,2013.0,0.45,0.55,0.21
7411,0.24,2007.0,0.57,0.29,0.21
7412,0.24,2005.0,0.47,0.75,0.21
7413,0.69,1997.0,0.53,0.22,0.21
7414,0.69,1999.0,0.47,0.95,0.21
7415,0.69,1998.0,0.53,0.48,0.21
7416,0.69,2000.0,0.59,0.35,0.21
7417,0.69,1999.0,0.94,0.14,0.21
7418,0.69,1999.0,0.79,0.71,0.21
7419,0.49,2012.0,0.62,2.54,0.21
7420,0.78,2012.0,0.53,0.75,0.21
7421,0.61,1996.0,0.62,0.1,0.21
7422,0.78,2008.0,0.59,0.1,0.21
7423,0.19,1996.0,0.53,0.12,0.21
7424,0.36,2003.0,0.53,0.82,0.21
7425,0.72,,0.59,0.1,0.21
7426,0.61,1997.0,0.62,0.21,0.21
7427,0.61,1999.0,0.62,1.11,0.21
7428,0.61,2000.0,0.62,0.89,0.21
7429,0.39,2004.0,0.94,0.34,0.21
7430,0.78,2007.0,0.53,1.3,0.21
7431,0.78,2009.0,0.53,0.36,0.21
7432,0.58,2002.0,0.53,0.5,0.21
7433,0.31,2004.0,0.79,0.43,0.21
7434,0.58,2001.0,0.59,0.82,0.21
7435,0.58,2008.0,0.53,0.75,0.21
7436,0.72,2013.0,0.62,0.14,0.21
7437,0.31,2005.0,0.53,0.82,0.21
7438,0.7,2012.0,0.47,0.52,0.21
7439,0.58,2006.0,0.57,0.34,0.21
7440,0.39,2003.0,0.94,0.23,0.21
7441,0.38,2010.0,0.62,2.54,0.21
7442,0.24,2010.0,0.62,0.27,0.21
7443,0.31,2002.0,0.53,0.43,0.21
7444,0.36,2001.0,0.57,0.35,0.21
7445,0.7,2010.0,0.53,0.48,0.21
7446,0.36,2002.0,0.57,0.82,0.21
7447,0.78,2009.0,0.57,0.1,0.21
7448,0.61,1999.0,0.59,0.23,0.21
7449,0.58,2000.0,0.57,0.34,0.21
7450,0.58,2005.0,0.53,0.5,0.21
7451,0.38,2008.0,0.57,0.75,0.21
7452,0.38,2009.0,0.26,0.27,0.21
7453,0.61,2000.0,0.53,0.35,0.21
7454,0.15,2014.0,0.53,0.66,0.21
7455,0.15,2014.0,0.94,0.52,0.21
7456,0.38,2007.0,0.62,0.27,0.21
7457,0.38,2008.0,0.59,0.5,0.21
7458,0.38,2011.0,0.42,0.29,0.21
7459,0.58,2006.0,0.62,0.16,0.21
7460,0.78,2010.0,0.79,0.17,0.21
7461,0.58,2005.0,0.53,0.48,0.21
7462,0.78,2010.0,0.79,0.27,0.21
7463,0.78,2007.0,0.57,0.82,0.21
7464,0.31,2002.0,0.57,0.82,0.21
7465,0.72,2011.0,0.53,0.48,0.21
7466,0.19,1995.0,0.53,0.35,0.21
7467,0.38,2008.0,0.47,0.75,0.21
7468,0.24,2005.0,0.57,0.82,0.21
7469,0.61,1998.0,0.19,0.89,0.21
7470,0.58,2002.0,0.57,0.43,0.21
7471,0.38,2006.0,0.47,0.27,0.21
7472,0.39,2004.0,0.47,,0.21
7473,0.72,2010.0,0.57,0.34,0.21
7474,0.7,2008.0,0.47,0.48,0.21
7475,0.39,2001.0,0.53,0.52,0.21
7476,0.7,2011.0,0.62,0.07,0.21
7477,0.38,2012.0,0.53,0.75,0.21
7478,0.24,2009.0,0.57,0.82,0.21
7479,0.58,2002.0,0.57,0.12,0.21
7480,0.7,2009.0,0.45,0.52,0.21
7481,0.36,2002.0,0.53,0.43,0.21
7482,0.31,2004.0,0.57,0.2,0.21
7483,0.49,2012.0,0.53,2.54,0.21
7484,0.72,2012.0,0.53,0.43,0.21
7485,0.78,2009.0,0.19,0.52,0.21
7486,0.27,2013.0,0.79,0.29,0.21
7487,0.24,2011.0,0.57,0.43,0.21
7488,0.49,2015.0,0.53,0.66,0.21
7489,0.61,2000.0,0.19,0.26,0.21
7490,0.38,2006.0,0.59,0.82,0.21
7491,0.36,2005.0,0.53,0.43,0.21
7492,0.72,2010.0,0.53,0.89,0.21
7493,0.72,2012.0,0.53,0.34,0.21
7494,0.31,2003.0,0.94,0.75,0.21
7495,0.39,2002.0,0.53,0.48,0.21
7496,0.83,2014.0,0.19,0.11,0.21
7497,0.24,2006.0,0.26,0.43,0.2
7498,0.7,2010.0,0.26,0.52,0.2
7499,0.83,2016.0,0.53,0.16,0.2
7500,0.12,1995.0,0.53,0.12,0.2
7501,0.38,2009.0,0.45,0.29,0.2
7502,0.39,2002.0,0.47,0.35,0.2
7503,0.7,2010.0,0.57,0.75,0.2
7504,0.72,2007.0,0.62,0.52,0.2
7505,0.39,2004.0,0.53,0.43,0.2
7506,0.7,2011.0,0.53,0.48,0.2
7507,2.61,2000.0,0.26,2.54,0.2
7508,0.24,2008.0,0.47,0.14,0.2
7509,0.78,2011.0,0.47,0.48,0.2
7510,0.38,2009.0,0.19,0.24,0.2
7511,0.66,2014.0,0.57,0.82,0.2
7512,0.58,2004.0,0.53,0.53,0.2
7513,0.49,2011.0,0.53,0.34,0.2
7514,0.84,1995.0,0.26,0.27,0.2
7515,0.58,2005.0,0.57,0.43,0.2
7516,0.31,2001.0,0.59,0.26,0.2
7517,0.7,2009.0,0.53,0.43,0.2
7518,0.38,2009.0,0.42,0.45,0.2
7519,0.78,2010.0,0.45,0.08,0.2
7520,0.7,2009.0,0.57,0.1,0.2
7521,0.58,2007.0,0.53,0.53,0.2
7522,0.58,2008.0,0.47,0.89,0.2
7523,0.27,2011.0,0.62,0.17,0.2
7524,0.58,2005.0,0.26,0.34,0.2
7525,0.31,2005.0,0.57,0.82,0.2
7526,0.72,2011.0,0.57,0.97,0.2
7527,0.72,2006.0,0.45,0.27,0.2
7528,0.31,2000.0,0.62,0.43,0.2
7529,0.31,2002.0,0.59,0.43,0.2
7530,0.78,2008.0,0.62,0.52,0.2
7531,0.7,2011.0,0.47,0.52,0.2
7532,0.31,2006.0,0.59,0.97,0.2
7533,0.58,2000.0,0.57,0.34,0.2
7534,0.27,2011.0,0.79,0.48,0.2
7535,0.39,2005.0,0.47,0.12,0.2
7536,0.58,2005.0,0.47,0.14,0.2
7537,0.84,1994.0,0.59,0.26,0.2
7538,0.24,2012.0,0.62,0.43,0.2
7539,0.72,2013.0,0.62,0.14,0.2
7540,0.72,2014.0,0.62,0.16,0.2
7541,0.7,2009.0,0.47,0.24,0.2
7542,0.58,2008.0,0.57,0.14,0.2
7543,0.58,2006.0,0.53,0.11,0.2
7544,0.58,2003.0,0.57,0.34,0.2
7545,0.72,2011.0,0.53,0.11,0.2
7546,0.49,2012.0,0.53,2.54,0.2
7547,0.38,2008.0,0.47,0.24,0.2
7548,0.78,2011.0,0.47,0.29,0.2
7549,0.24,2010.0,0.57,0.89,0.2
7550,0.66,2015.0,0.26,1.3,0.2
7551,0.78,2009.0,0.57,0.31,0.2
7552,0.58,2004.0,0.59,0.31,0.2
7553,0.36,2005.0,0.47,0.48,0.2
7554,0.19,1996.0,0.26,0.13,0.2
7555,0.12,1994.0,0.53,0.12,0.2
7556,0.31,2002.0,0.57,0.35,0.2
7557,0.7,2009.0,0.53,0.27,0.2
7558,0.7,2009.0,0.62,0.55,0.2
7559,0.72,2011.0,0.79,0.13,0.2
7560,0.58,2004.0,0.94,0.75,0.2
7561,0.38,2009.0,0.62,0.75,0.2
7562,0.36,2003.0,0.53,0.27,0.2
7563,0.27,2015.0,0.53,0.52,0.2
7564,0.39,2003.0,0.57,0.48,0.2
7565,0.58,2001.0,0.59,0.26,0.2
7566,0.27,2016.0,0.26,0.97,0.2
7567,0.72,2010.0,0.57,0.31,0.2
7568,0.58,2004.0,0.57,0.43,0.2
7569,0.7,2009.0,0.47,0.48,0.2
7570,0.58,2000.0,0.53,1.11,0.2
7571,0.72,2011.0,0.53,0.14,0.2
7572,0.72,2007.0,0.79,0.31,0.2
7573,0.39,2003.0,0.45,0.52,0.2
7574,0.72,2011.0,0.53,0.43,0.2
7575,0.15,2012.0,0.57,0.89,0.2
7576,0.36,2004.0,0.94,0.48,0.2
7577,0.83,2016.0,0.57,0.82,0.2
7578,0.19,1996.0,0.79,0.27,0.2
7579,0.38,2011.0,0.45,0.29,0.2
7580,0.24,2012.0,0.53,0.43,0.2
7581,0.31,2002.0,0.57,0.43,0.2
7582,0.39,2003.0,0.94,0.75,0.2
7583,0.24,2011.0,0.62,0.43,0.2
7584,0.31,2006.0,0.59,0.48,0.2
7585,0.58,2003.0,0.47,0.27,0.2
7586,0.38,2009.0,0.45,0.52,0.2
7587,0.36,2002.0,0.59,0.35,0.2
7588,0.24,2008.0,0.53,0.16,0.2
7589,0.58,2005.0,0.79,0.82,0.2
7590,0.39,2001.0,0.57,0.52,0.2
7591,0.61,1996.0,0.62,0.08,0.2
7592,0.78,2005.0,0.59,0.27,0.2
7593,0.83,2013.0,0.26,0.75,0.2
7594,0.38,2009.0,0.47,0.97,0.2
7595,0.38,2009.0,0.47,0.52,0.2
7596,0.38,2009.0,0.45,0.08,0.2
7597,0.78,2010.0,0.79,0.62,0.2
7598,0.78,2010.0,0.47,0.27,0.2
7599,0.61,1997.0,0.79,0.22,0.2
7600,0.78,2007.0,0.59,0.75,0.2
7601,0.72,2009.0,0.53,0.43,0.2
7602,0.58,2009.0,0.47,0.51,0.2
7603,0.78,2012.0,0.45,0.34,0.2
7604,0.36,2004.0,0.94,0.82,0.2
7605,0.61,1998.0,0.59,0.89,0.2
7606,0.24,2011.0,0.62,0.08,0.2
7607,0.72,2010.0,0.53,0.34,0.2
7608,0.38,2010.0,0.42,0.12,0.2
7609,0.66,2015.0,0.53,0.21,0.2
7610,0.57,2013.0,0.53,0.66,0.2
7611,0.31,2003.0,0.57,0.82,0.2
7612,0.38,2010.0,0.19,0.52,0.2
7613,0.27,2004.0,0.79,0.97,0.2
7614,0.58,2003.0,0.57,0.89,0.2
7615,0.31,2005.0,0.53,0.55,0.2
7616,0.69,2000.0,0.94,0.52,0.2
7617,0.69,,0.57,0.27,0.2
7618,0.69,1999.0,0.59,0.17,0.2
7619,0.69,1997.0,0.42,0.75,0.2
7620,0.69,1998.0,0.57,0.11,0.2
7621,0.69,2000.0,0.94,0.75,0.2
7622,0.69,2000.0,0.59,0.35,0.2
7623,0.69,1998.0,0.79,0.12,0.2
7624,0.69,2000.0,0.59,0.35,0.2
7625,0.69,1999.0,0.26,0.24,0.2
7626,0.69,1996.0,0.57,0.19,0.2
7627,0.24,2006.0,0.57,0.89,0.2
7628,0.31,2003.0,0.59,1.16,0.2
7629,0.24,2010.0,0.62,0.43,0.2
7630,0.38,2011.0,0.45,0.75,0.2
7631,0.49,2012.0,0.53,0.1,0.2
7632,0.38,2008.0,0.53,0.5,0.2
7633,0.24,2005.0,0.53,0.89,0.2
7634,0.83,2015.0,0.57,0.75,0.2
7635,0.58,2002.0,0.47,0.25,0.2
7636,0.39,2005.0,0.47,0.27,0.2
7637,0.58,2008.0,0.59,0.16,0.2
7638,0.72,2013.0,0.62,0.14,0.2
7639,0.61,1999.0,0.26,0.16,0.2
7640,0.7,2010.0,0.59,0.48,0.2
7641,0.7,2010.0,0.47,0.27,0.2
7642,0.72,2011.0,0.57,0.48,0.2
7643,0.27,2012.0,0.26,0.43,0.2
7644,0.58,2009.0,0.57,0.97,0.2
7645,0.31,2002.0,0.57,0.75,0.2
7646,0.84,1996.0,0.62,1.11,0.2
7647,0.72,2006.0,0.62,0.82,0.2
7648,0.31,2005.0,0.53,0.82,0.2
7649,0.19,1994.0,0.79,0.43,0.2
7650,0.27,,0.53,0.82,0.2
7651,0.72,2013.0,0.57,0.34,0.2
7652,0.7,2009.0,0.53,0.1,0.2
7653,0.83,2016.0,0.79,0.97,0.2
7654,0.72,2010.0,0.45,0.34,0.2
7655,0.58,2007.0,0.57,0.24,0.2
7656,0.31,2000.0,0.62,0.52,0.2
7657,0.61,1996.0,0.47,0.89,0.2
7658,0.38,2008.0,0.47,0.55,0.2
7659,0.7,2011.0,0.57,0.48,0.2
7660,0.78,2014.0,0.19,0.08,0.2
7661,0.31,2004.0,0.53,0.75,0.2
7662,0.36,2004.0,0.57,0.82,0.2
7663,0.24,2013.0,0.57,0.34,0.2
7664,0.58,2005.0,0.53,0.34,0.2
7665,0.38,2008.0,0.47,0.52,0.2
7666,0.78,2007.0,0.79,0.75,0.2
7667,0.15,2011.0,0.59,0.27,0.2
7668,0.38,2008.0,0.62,0.43,0.2
7669,0.58,2003.0,0.26,0.75,0.2
7670,0.7,2011.0,0.47,0.52,0.2
7671,0.31,2001.0,0.57,0.35,0.2
7672,0.38,2009.0,0.45,0.82,0.2
7673,0.24,2012.0,0.57,0.34,0.2
7674,0.49,2016.0,0.53,0.24,0.2
7675,0.36,2002.0,0.94,0.48,0.2
7676,0.78,2008.0,0.62,0.07,0.2
7677,0.78,2008.0,0.59,0.48,0.2
7678,0.24,2007.0,0.26,0.97,0.2
7679,0.58,2004.0,0.47,0.27,0.2
7680,0.58,2004.0,0.47,0.27,0.2
7681,0.78,2008.0,0.47,0.55,0.2
7682,0.24,2005.0,0.53,0.82,0.2
7683,0.61,1995.0,0.42,0.35,0.2
7684,0.27,2014.0,0.62,0.52,0.2
7685,0.24,2006.0,0.79,0.52,0.2
7686,0.31,2003.0,0.42,0.48,0.2
7687,0.72,2006.0,0.45,0.29,0.2
7688,0.66,2014.0,0.53,0.62,0.2
7689,0.58,2004.0,0.53,0.43,0.2
7690,0.84,1991.0,0.57,0.07,0.2
7691,0.7,2008.0,0.57,0.75,0.2
7692,0.57,2013.0,0.53,0.53,0.2
7693,0.7,2009.0,0.45,0.17,0.2
7694,0.58,2002.0,0.59,0.26,0.2
7695,0.24,2006.0,0.42,0.14,0.2
7696,0.7,2011.0,0.59,0.75,0.2
7697,0.39,2003.0,0.57,0.43,0.2
7698,0.58,2005.0,0.45,0.52,0.2
7699,0.24,2010.0,0.57,0.34,0.2
7700,0.7,2008.0,0.62,0.43,0.2
7701,0.24,2011.0,0.62,0.89,0.2
7702,0.61,2002.0,0.53,0.27,0.2
7703,0.24,2005.0,0.57,0.82,0.2
7704,0.78,2007.0,0.53,0.48,0.2
7705,0.39,2007.0,0.53,0.48,0.2
7706,0.39,2002.0,0.94,0.48,0.2
7707,0.78,2007.0,0.53,0.16,0.2
7708,0.36,2004.0,0.47,0.1,0.2
7709,0.31,2002.0,0.19,0.35,0.2
7710,0.61,2000.0,0.53,0.52,0.2
7711,0.39,2001.0,0.53,0.48,0.2
7712,0.38,2008.0,0.42,0.12,0.2
7713,0.38,2009.0,0.53,0.75,0.2
7714,0.24,2011.0,0.57,0.34,0.2
7715,0.38,2006.0,0.47,0.09,0.2
7716,0.31,2002.0,0.62,0.71,0.2
7717,0.24,2006.0,0.53,0.97,0.2
7718,0.36,2004.0,0.53,0.52,0.2
7719,0.31,2002.0,0.53,0.14,0.2
7720,0.49,2012.0,0.62,0.27,0.2
7721,0.7,2011.0,0.53,0.48,0.2
7722,0.27,,0.59,0.43,0.2
7723,0.49,2016.0,0.94,0.53,0.2
7724,0.58,2005.0,0.53,0.35,0.2
7725,0.7,2009.0,0.53,0.34,0.2
7726,0.49,2012.0,0.53,0.75,0.2
7727,0.58,2005.0,0.59,0.16,0.2
7728,0.27,2009.0,0.19,0.2,0.2
7729,0.38,2008.0,0.47,0.48,0.2
7730,0.15,2013.0,0.62,0.14,0.2
7731,0.83,2015.0,0.79,0.15,0.2
7732,0.58,2001.0,0.57,0.89,0.2
7733,0.58,2008.0,0.62,0.08,0.2
7734,0.58,2003.0,0.53,0.21,0.2
7735,0.39,2002.0,0.47,0.14,0.2
7736,0.38,2008.0,0.62,0.16,0.19
7737,0.72,2012.0,0.59,0.31,0.19
7738,0.38,2008.0,0.45,0.1,0.19
7739,0.7,2008.0,0.79,0.15,0.19
7740,0.72,2008.0,0.62,0.31,0.19
7741,0.31,2002.0,0.59,0.22,0.19
7742,0.58,2005.0,0.47,0.89,0.19
7743,0.39,2003.0,0.94,0.35,0.19
7744,0.58,2006.0,0.53,0.11,0.19
7745,0.57,2012.0,0.53,2.54,0.19
7746,0.27,2013.0,0.53,0.21,0.19
7747,0.61,1996.0,0.53,0.27,0.19
7748,0.78,2012.0,0.53,0.34,0.19
7749,0.83,2014.0,0.62,0.13,0.19
7750,0.78,2008.0,0.79,0.5,0.19
7751,0.72,2010.0,0.53,0.34,0.19
7752,0.72,2009.0,0.53,0.75,0.19
7753,0.58,2005.0,0.79,0.52,0.19
7754,0.7,2009.0,0.62,0.07,0.19
7755,0.7,2009.0,0.47,0.97,0.19
7756,0.38,2005.0,0.53,0.43,0.19
7757,0.78,2008.0,0.53,0.27,0.19
7758,0.38,2009.0,0.45,0.52,0.19
7759,0.84,1996.0,0.47,0.13,0.19
7760,0.39,2001.0,0.62,0.52,0.19
7761,0.7,2008.0,0.53,0.35,0.19
7762,0.24,2012.0,0.47,0.17,0.19
7763,0.27,2010.0,0.79,0.43,0.19
7764,0.36,2006.0,0.94,0.35,0.19
7766,0.78,2006.0,0.62,0.52,0.19
7767,0.39,2002.0,0.53,0.12,0.19
7768,0.38,2009.0,0.57,0.34,0.19
7769,0.61,1997.0,0.57,0.34,0.19
7770,0.27,2015.0,0.45,0.82,0.19
7771,0.84,1993.0,0.47,0.25,0.19
7772,0.49,2011.0,0.47,0.27,0.19
7773,0.72,2010.0,0.79,0.16,0.19
7774,0.31,2004.0,0.53,0.97,0.19
7775,0.58,2002.0,0.57,0.89,0.19
7776,0.72,2011.0,0.45,0.08,0.19
7777,0.7,2011.0,0.47,0.48,0.19
7778,0.38,2009.0,0.47,0.12,0.19
7779,0.38,2010.0,0.47,0.34,0.19
7780,0.38,2008.0,0.62,0.62,0.19
7781,0.24,2005.0,0.53,0.52,0.19
7782,0.38,2009.0,0.79,0.62,0.19
7783,0.24,2009.0,0.53,0.75,0.19
7784,0.49,2015.0,0.53,0.53,0.19
7785,0.38,2010.0,0.42,0.07,0.19
7786,0.84,1996.0,0.57,0.15,0.19
7787,0.78,2009.0,0.62,0.21,0.19
7788,0.38,2010.0,0.19,0.11,0.19
7789,0.49,2012.0,0.45,0.34,0.19
7790,0.78,2006.0,0.62,0.62,0.19
7791,0.58,2002.0,0.62,0.53,0.19
7792,0.69,1996.0,0.57,0.34,0.19
7793,0.24,2010.0,0.53,0.82,0.19
7794,0.72,2010.0,0.94,0.75,0.19
7795,0.72,2009.0,0.47,0.51,0.19
7796,0.58,2003.0,0.26,0.24,0.19
7797,0.61,1998.0,0.59,0.35,0.19
7798,0.15,2013.0,0.62,0.15,0.19
7799,0.61,1996.0,0.79,0.22,0.19
7800,0.27,2010.0,0.26,0.62,0.19
7801,0.78,2010.0,0.47,0.34,0.19
7802,0.72,2009.0,0.79,0.48,0.19
7803,0.36,2002.0,0.19,2.54,0.19
7804,0.49,2011.0,0.53,0.82,0.19
7805,0.7,2008.0,0.59,0.12,0.19
7806,0.72,2008.0,0.79,0.5,0.19
7807,0.78,2008.0,0.53,0.82,0.19
7808,0.72,2012.0,0.57,0.97,0.19
7809,0.38,2009.0,0.62,0.52,0.19
7810,0.7,2008.0,0.19,0.48,0.19
7811,0.58,2004.0,0.59,1.16,0.19
7812,0.58,2003.0,0.79,0.82,0.19
7813,0.31,2003.0,0.53,0.5,0.19
7814,0.49,2016.0,0.45,0.07,0.19
7815,0.7,2009.0,0.53,0.75,0.19
7816,0.78,2010.0,0.19,0.27,0.19
7817,0.58,2004.0,0.47,0.43,0.19
7818,0.39,2002.0,0.62,0.27,0.19
7819,0.38,2010.0,0.53,0.75,0.19
7820,0.58,2003.0,0.26,0.82,0.19
7821,0.72,2011.0,0.26,0.1,0.19
7822,0.66,2013.0,0.57,0.82,0.19
7823,0.58,2001.0,0.79,0.34,0.19
7824,0.39,2001.0,0.57,0.35,0.19
7825,0.84,1996.0,0.57,0.34,0.19
7826,0.38,2010.0,0.19,0.34,0.19
7827,0.58,2003.0,0.57,0.35,0.19
7828,0.27,2013.0,0.53,0.52,0.19
7829,0.61,1996.0,0.26,0.19,0.19
7830,0.61,1999.0,0.53,0.23,0.19
7831,0.72,2013.0,0.53,0.27,0.19
7832,0.78,2012.0,0.53,0.43,0.19
7833,0.24,2009.0,0.45,0.29,0.19
7834,0.66,2015.0,0.45,0.28,0.19
7835,0.72,2008.0,0.45,0.52,0.19
7836,0.38,2008.0,0.42,0.18,0.19
7837,0.7,2011.0,0.47,0.48,0.19
7838,0.38,2006.0,0.53,0.27,0.19
7839,0.19,1995.0,0.45,0.43,0.19
7840,0.58,2008.0,0.47,0.89,0.19
7841,0.58,2008.0,0.47,0.11,0.19
7842,0.61,1998.0,0.53,0.53,0.19
7843,0.78,2011.0,0.53,0.48,0.19
7844,0.58,2001.0,0.47,0.89,0.19
7845,0.24,2005.0,0.94,0.34,0.19
7846,0.72,2009.0,0.59,0.48,0.19
7847,0.7,2011.0,0.62,0.45,0.19
7848,0.39,2004.0,0.19,0.48,0.19
7849,0.31,2002.0,0.57,0.82,0.19
7850,0.15,2016.0,0.53,0.04,0.19
7851,0.49,2011.0,0.47,0.48,0.19
7852,0.58,2003.0,0.47,0.89,0.19
7853,0.27,2011.0,0.59,0.82,0.19
7854,0.7,2009.0,0.59,0.52,0.19
7855,0.39,2002.0,0.19,0.34,0.19
7856,0.31,2004.0,0.62,1.3,0.19
7857,0.72,2011.0,0.53,0.82,0.19
7858,0.49,2012.0,0.53,0.75,0.19
7859,0.24,2009.0,0.19,0.89,0.19
7860,0.15,2014.0,0.62,0.03,0.19
7861,0.69,1996.0,0.79,0.56,0.19
7862,0.69,1997.0,0.53,0.56,0.19
7863,0.69,1997.0,0.53,0.55,0.19
7864,0.69,1997.0,0.42,0.41,0.19
7865,0.69,1996.0,0.57,0.17,0.19
7866,0.69,1998.0,0.79,0.56,0.19
7867,0.69,1999.0,0.47,0.15,0.19
7868,0.49,2015.0,0.53,2.54,0.19
7869,0.7,2009.0,0.42,0.18,0.19
7870,0.38,2008.0,0.19,0.27,0.19
7871,0.7,2009.0,0.19,0.52,0.19
7872,0.7,2011.0,0.47,0.82,0.19
7873,0.36,2004.0,0.53,0.34,0.19
7874,0.27,2013.0,0.53,0.21,0.19
7875,0.66,2013.0,0.53,0.52,0.19
7876,0.58,2008.0,0.57,0.75,0.19
7877,0.39,2002.0,0.57,0.82,0.19
7878,0.24,2010.0,0.53,0.17,0.19
7879,0.61,1996.0,0.26,0.24,0.19
7880,0.78,2011.0,0.53,0.82,0.19
7881,0.27,2010.0,0.53,0.97,0.19
7882,0.38,2008.0,0.57,0.43,0.19
7883,0.72,2011.0,0.53,0.16,0.19
7884,0.38,2010.0,0.47,0.48,0.19
7885,0.58,2000.0,0.57,0.34,0.19
7886,0.39,2002.0,0.62,0.22,0.19
